minute,home_recent_value,away_recent_value,raw_momentum,momentum,momentum_smoothed,is_hydration_break
0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.0,0.0,0.0,0.0,0.0,False
0.5,0.0,0.0,0.0,0.0,0.0,False
0.75,0.0,0.0,0.0,0.0,0.0,False
1.0,0.0,0.0,0.0,0.0,0.0,False
1.25,0.0,0.0,0.0,0.0,0.0,False
1.5,0.0,0.0,0.0,0.0,0.0,False
1.75,0.0,0.0,0.0,0.0,0.0,False
2.0,0.0,0.0,0.0,0.0,0.0,False
2.25,0.0,0.0,0.0,0.0,0.0,False
2.5,0.0,0.0,0.0,0.0,8.029924666666666,False
2.75,0.0,0.0,0.0,0.0,16.059849333333332,False
3.0,0.06022443500000001,0.0,0.06022443500000001,40.14962333333333,24.089774,False
3.25,0.06022443500000001,0.0,0.06022443500000001,40.14962333333333,32.119698666666665,False
3.5,0.06022443500000001,0.0,0.06022443500000001,40.14962333333333,34.508602913333334,False
3.75,0.06022443500000001,0.0,0.06022443500000001,40.14962333333333,28.867582493333334,False
4.0,0.04516832625,0.027251544399999994,0.017916781850000008,11.944521233333337,23.226562073333334,False
4.25,0.04516832625,0.027251544399999994,0.017916781850000008,11.944521233333337,17.585541653333333,False
4.5,0.04516832625,0.027251544399999994,0.017916781850000008,11.944521233333337,10.845424880000003,False
4.75,0.04516832625,0.027251544399999994,0.017916781850000008,11.944521233333337,9.74632852666667,False
5.0,0.030112217500000003,0.020438658299999996,0.009673559200000008,6.4490394666666715,8.647232173333338,False
5.25,0.030112217500000003,0.020438658299999996,0.009673559200000008,6.4490394666666715,7.548135820000004,False
5.5,0.030112217500000003,0.020438658299999996,0.009673559200000008,6.4490394666666715,3.6490997533333385,False
5.75,0.030112217500000003,0.020438658299999996,0.009673559200000008,6.4490394666666715,0.8491600400000049,False
6.0,0.015056108750000002,0.026382097399999995,-0.011325988649999993,-7.5506590999999945,-1.950779673333328,False
6.25,0.015056108750000002,0.026382097399999995,-0.011325988649999993,-7.5506590999999945,-4.7507193866666615,False
6.5,0.015056108750000002,0.026382097399999995,-0.011325988649999993,-7.5506590999999945,-10.017743973333328,False
6.75,0.015056108750000002,0.026382097399999995,-0.011325988649999993,-7.5506590999999945,-12.484828846666662,False
7.0,0.0,0.029829125199999994,-0.029829125199999994,-19.88608346666666,-14.951913719999993,False
7.25,0.0,0.029829125199999994,-0.029829125199999994,-19.88608346666666,-17.418998593333328,False
7.5,0.0,0.029829125199999994,-0.029829125199999994,-19.88608346666666,-18.104187973333325,False
7.75,0.0,0.029829125199999994,-0.029829125199999994,-19.88608346666666,-16.322292479999994,False
8.0,0.0,0.016464909,-0.016464909,-10.976605999999997,-14.54039698666666,False
8.25,0.0,0.016464909,-0.016464909,-10.976605999999997,-12.75850149333333,False
8.5,0.0,0.016464909,-0.016464909,-10.976605999999997,-13.436428653333328,False
8.75,0.0,0.016464909,-0.016464909,-10.976605999999997,-15.896251306666665,False
9.0,0.0,0.0349135789,-0.0349135789,-23.275719266666663,-18.356073959999996,False
9.25,0.0,0.0349135789,-0.0349135789,-23.275719266666663,-20.81589661333333,False
9.5,0.0,0.0349135789,-0.0349135789,-23.275719266666663,-21.568875253333328,False
9.75,0.0,0.0349135789,-0.0349135789,-23.275719266666663,-19.86203124,False
10.0,0.0,0.0221122488,-0.0221122488,-14.741499199999998,-18.155187226666662,False
10.25,0.0,0.0221122488,-0.0221122488,-14.741499199999998,-16.44834321333333,False
10.5,0.0,0.0221122488,-0.0221122488,-14.741499199999998,-13.459866026666663,False
10.75,0.0,0.0221122488,-0.0221122488,-14.741499199999998,-12.178232853333332,False
