event_id,timestamp,match_minute_label,match_minute,period,type_id,event_type,description,team_id,team,team_abbr,side,x,y,goal_x,goal_y,home_goals,away_goals,attacking_team_id,attacking_team,attacking_abbr,proxy_value,signed_proxy_value,location_danger,score_reason,elapsed_minute
639964234,2026-07-01T19:58:30.046Z,0',0.0,2,80,Coin Toss,Senegal won the coin toss and chose the side,43879,Senegal,SEN,away,,,,,0,0,43879,Senegal,SEN,0.0,-0.0,0.0,annotation/no threat,0.0
746916924,2026-07-01T20:00:31.96Z,0',0.0,3,7,Start Time,The referee signals the start of the first period.,,,,,,,,,0,0,,,,0.0,0.0,0.0,annotation/no threat,0.0
1153839164,2026-07-01T20:07:01.378Z,7',7.0,3,18,Foul,Youri TIELEMANS (Belgium) commits a foul.,43935,Belgium,BEL,home,56.655975999999995,41.54728,,,0,0,43879,Senegal,SEN,0.010928629439999999,-0.010928629439999999,0.13311951999999994,"foul credited to opponent, boosted near goal",7.0
1265651788,2026-07-01T20:08:54.231Z,9',9.0,3,12,Attempt at Goal,Leandro TROSSARD (Belgium) attempts an effort on goal.,43935,Belgium,BEL,home,84.52167,34.22883,62.70156,12.065579999999999,0,0,43935,Belgium,BEL,0.066069503,0.066069503,0.6904334000000001,shot weighted by location,9.0
22478400,2026-07-01T20:08:54.892Z,9',9.0,3,57,Goal Prevention,The goalkeeper of Senegal pulls off a save.,43879,Senegal,SEN,away,97.80418,43.90885,,,0,0,43935,Belgium,BEL,0.04,0.04,0.9560836,save/goal prevention credited to opponent attack,9.0
1362347086,2026-07-01T20:10:23.961Z,10',10.0,3,18,Foul,Arthur THEATE (Belgium) commits a foul.,43935,Belgium,BEL,home,73.18285,56.429567999999996,,,0,0,43879,Senegal,SEN,0.018200453999999998,-0.018200453999999998,0.463657,"foul credited to opponent, boosted near goal",10.0
1512582207,2026-07-01T20:12:55.792Z,13',13.0,3,12,Attempt at Goal,Ismaila SARR (Senegal) attempts an effort on goal.,43879,Senegal,SEN,away,4.8535,52.52717500000001,,,0,0,43879,Senegal,SEN,0.07563185,-0.07563185,0.90293,shot weighted by location,13.0
1512833103,2026-07-01T20:12:57.334Z,13',13.0,3,12,Attempt at Goal,Ismaila SARR (Senegal) attempts an effort on goal.,43879,Senegal,SEN,away,0.62661,57.555942,,,0,0,43879,Senegal,SEN,0.07943605100000001,-0.07943605100000001,0.9874678,shot weighted by location,13.0
1553665102,2026-07-01T20:13:29.085Z,13',13.0,3,18,Foul,Timothy CASTAGNE (Belgium) commits a foul.,43935,Belgium,BEL,home,33.407759999999996,5.99522,,,0,0,43879,Senegal,SEN,0.0153005856,-0.0153005856,0.33184480000000005,"foul credited to opponent, boosted near goal",13.0
1777388609,2026-07-01T20:17:16.052Z,17',17.0,3,12,Attempt at Goal,Idrissa Gana GUEYE (Senegal) attempts an effort on goal.,43879,Senegal,SEN,away,18.891730000000003,43.080096,40.063308,12.94857,0,0,43879,Senegal,SEN,0.062997443,-0.062997443,0.6221653999999999,shot weighted by location,17.0
539238142,2026-07-01T20:17:16.853Z,17',17.0,3,57,Goal Prevention,The goalkeeper of Belgium pulls off a save.,43935,Belgium,BEL,home,1.67771,46.719974,,,0,0,43879,Senegal,SEN,0.04,-0.04,0.9664458,save/goal prevention credited to opponent attack,17.0
1798054978,2026-07-01T20:17:37.213Z,18',18.0,3,12,Attempt at Goal,Kevin DE BRUYNE (Belgium) attempts an effort on goal.,43935,Belgium,BEL,home,75.99242000000001,48.856851,,,0,0,43935,Belgium,BEL,0.05839317800000001,0.05839317800000001,0.5198484000000002,shot weighted by location,18.0
1910181951,2026-07-01T20:19:27.283Z,19',19.0,3,16,Corner,Krepin DIATTA (Senegal) takes a corner kick.,43879,Senegal,SEN,away,0.8952800000000001,98.96185,,,0,0,43879,Senegal,SEN,0.025,-0.025,0.9820944,corner pressure,19.0
1939544131,2026-07-01T20:19:46.96Z,20',20.0,3,15,Offside,Sadio MANE (Senegal) is ruled offside.,43879,Senegal,SEN,away,,,,,0,0,43879,Senegal,SEN,0.01,-0.01,0.0,attacking offside,20.0
2010693698,2026-07-01T20:20:56.072Z,21',21.0,3,18,Foul,Youri TIELEMANS (Belgium) commits a foul.,43935,Belgium,BEL,home,63.7416,60.237379999999995,,,0,0,43879,Senegal,SEN,0.014046303999999999,-0.014046303999999999,0.27483199999999997,"foul credited to opponent, boosted near goal",21.0
74171474,2026-07-01T20:24:30.446Z,24',24.0,3,12,Attempt at Goal,Ismaila SARR (Senegal) attempts an effort on goal.,43879,Senegal,SEN,away,8.02638,48.199006,67.93302,14.36762,0,0,43879,Senegal,SEN,0.07277625800000001,-0.07277625800000001,0.8394724,shot weighted by location,24.0
85267540,2026-07-01T20:24:32.108Z,24',24.0,3,12,Attempt at Goal,Habib DIARRA (Senegal) attempts an effort on goal.,43879,Senegal,SEN,away,4.67264,53.09743099999999,48.750129,27.4134,0,0,43879,Senegal,SEN,0.075794624,-0.075794624,0.9065472,shot weighted by location,24.0
85267542,2026-07-01T20:24:32.108Z,24',24.0,3,0,Goal!,Habib DIARRA (Senegal) scores!!,43879,Senegal,SEN,away,4.67264,53.09743099999999,48.750129,27.4134,0,1,43879,Senegal,SEN,0.1,-0.1,0.9065472,goal,24.0
250067012,2026-07-01T20:27:23.822Z,27',27.0,3,83,Delay,Match paused for a hydration break,,,,,,,,,0,1,,,,0.0,0.0,0.0,annotation/no threat,27.0
437602388,2026-07-01T20:30:27.118Z,30',30.0,3,78,Resume,Match resumed after interruption,,,,,,,,,0,1,,,,0.0,0.0,0.0,annotation/no threat,30.0
