minute,home_recent_value,away_recent_value,raw_momentum,momentum,momentum_smoothed,is_hydration_break
0.0,0.0,0.0,0.0,0.0,0.8891232222536871,False
0.25,0.0,0.0,0.0,0.0,1.4818720370894785,False
0.5,0.0,0.0,0.0,0.0,1.9052640476864724,False
0.75,0.0,0.0,0.0,0.0,2.222808055634218,False
1.0,0.008,0.0,0.008,4.445616111268436,1.8523400463618482,False
1.25,0.008,0.0,0.008,4.445616111268436,1.728850709937725,False
1.5,0.008,0.0,0.008,4.445616111268436,1.6053613735136016,False
1.75,0.008,0.0,0.008,4.445616111268436,1.4818720370894785,False
2.0,0.006,0.008,-0.002,-1.111404027817109,-0.3087233410603084,False
2.25,0.006,0.008,-0.002,-1.111404027817109,-2.593276064906588,False
2.5,0.006,0.008,-0.002,-1.111404027817109,-4.877828788752868,False
2.75,0.006,0.008,-0.002,-1.111404027817109,-7.162381512599148,False
3.0,0.012,0.041,-0.029,-16.115358403348083,-8.536200380317519,False
3.25,0.012,0.041,-0.029,-16.115358403348083,-9.292572565915274,False
3.5,0.012,0.041,-0.029,-16.115358403348083,-10.048944751513028,False
3.75,0.012,0.041,-0.029,-16.115358403348083,-10.805316937110783,False
4.0,0.016,0.030250000000000003,-0.014250000000000002,-7.918753698196903,-11.268401948701246,False
4.25,0.016,0.030250000000000003,-0.014250000000000002,-7.918753698196903,-10.064380918566044,False
4.5,0.016,0.030250000000000003,-0.014250000000000002,-7.918753698196903,-8.860359888430843,False
4.75,0.016,0.030250000000000003,-0.014250000000000002,-7.918753698196903,-7.656338858295641,False
5.0,0.01,0.019500000000000003,-0.009500000000000003,-5.279169132131269,-7.23808134025249,False
5.25,0.01,0.019500000000000003,-0.009500000000000003,-5.279169132131269,-7.730557678337249,False
5.5,0.01,0.019500000000000003,-0.009500000000000003,-5.279169132131269,-8.223034016422007,False
5.75,0.01,0.019500000000000003,-0.009500000000000003,-5.279169132131269,-8.715510354506765,False
6.0,0.006,0.028226014,-0.022226014000000002,-12.351040740959727,-8.118143664184482,False
6.25,0.006,0.028226014,-0.022226014000000002,-12.351040740959727,-7.814064147869489,False
6.5,0.006,0.028226014,-0.022226014000000002,-12.351040740959727,-7.509984631554498,False
