minute,home_recent_value,away_recent_value,raw_momentum,momentum,momentum_smoothed,is_hydration_break
0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.0,0.0,0.0,0.0,0.0,False
0.5,0.0,0.0,0.0,0.0,0.0,False
0.75,0.0,0.0,0.0,0.0,0.0,False
1.0,0.0,0.0,0.0,0.0,0.0,False
1.25,0.0,0.0,0.0,0.0,0.0,False
1.5,0.0,0.0,0.0,0.0,0.0,False
1.75,0.0,0.0,0.0,0.0,0.0,False
2.0,0.0,0.0,0.0,0.0,0.0,False
2.25,0.0,0.0,0.0,0.0,0.0,False
2.5,0.0,0.0,0.0,0.0,0.0,False
2.75,0.0,0.0,0.0,0.0,0.0,False
3.0,0.0,0.0,0.0,0.0,0.0,False
3.25,0.0,0.0,0.0,0.0,0.0,False
3.5,0.0,0.0,0.0,0.0,0.0,False
3.75,0.0,0.0,0.0,0.0,0.0,False
4.0,0.0,0.0,0.0,0.0,-0.8900184819128893,False
4.25,0.0,0.0,0.0,0.0,-1.7800369638257787,False
4.5,0.0,0.0,0.0,0.0,-2.670055445738668,False
4.75,0.0,0.0,0.0,0.0,-3.5600739276515574,False
5.0,0.0,0.012581957599999999,-0.012581957599999999,-8.010166337216004,-4.227587789086225,False
5.25,0.0,0.012581957599999999,-0.012581957599999999,-8.010166337216004,-4.895101650520891,False
5.5,0.0,0.012581957599999999,-0.012581957599999999,-8.010166337216004,-5.562615511955558,False
5.75,0.0,0.012581957599999999,-0.012581957599999999,-8.010166337216004,-6.230129373390225,False
6.0,0.0,0.0094364682,-0.0094364682,-6.007624752912002,-8.120271119599899,False
6.25,0.0,0.0094364682,-0.0094364682,-6.007624752912002,-9.120394383896686,False
6.5,0.0,0.0094364682,-0.0094364682,-6.007624752912002,-10.12051764819347,False
6.75,0.0,0.0094364682,-0.0094364682,-6.007624752912002,-11.120640912490256,False
7.0,0.0,0.0267204376,-0.0267204376,-17.011275715887074,-11.536976429995512,False
7.25,0.0,0.0267204376,-0.0267204376,-17.011275715887074,-12.175816567978991,False
7.5,0.0,0.0267204376,-0.0267204376,-17.011275715887074,-12.814656705962468,False
7.75,0.0,0.0267204376,-0.0267204376,-17.011275715887074,-13.453496843945947,False
8.0,0.0,0.018467583500000002,-0.018467583500000002,-11.757185994763306,-12.80117244194882,False
8.25,0.0,0.018467583500000002,-0.018467583500000002,-11.757185994763306,-10.926220155176688,False
8.5,0.0,0.018467583500000002,-0.018467583500000002,-11.757185994763306,-9.051267868404555,False
8.75,0.0,0.018467583500000002,-0.018467583500000002,-11.757185994763306,-7.176315581632421,False
9.0,0.01,0.0102147294,-0.00021472940000000044,-0.13670513493787276,-5.116924366844248,False
9.25,0.01,0.0102147294,-0.00021472940000000044,-0.13670513493787276,-3.641320898847605,False
9.5,0.01,0.0102147294,-0.00021472940000000044,-0.13670513493787276,-2.165717430850963,False
9.75,0.01,0.0102147294,-0.00021472940000000044,-0.13670513493787276,-0.69011396285432,False
10.0,0.0075,0.0051073647,0.0023926352999999994,1.5232452172064792,0.22713671046749762,False
10.25,0.0075,0.0051073647,0.0023926352999999994,1.5232452172064792,-0.14677715619128845,False
10.5,0.0075,0.0051073647,0.0023926352999999994,1.5232452172064792,-0.5206910228500745,False
10.75,0.0075,0.0051073647,0.0023926352999999994,1.5232452172064792,-0.8946048895088607,False
11.0,0.005,0.01050065156,-0.005500651559999999,-3.5019299348669475,-1.2596650237921991,False
11.25,0.005,0.01050065156,-0.005500651559999999,-3.5019299348669475,-1.8091640860915765,False
11.5,0.005,0.01050065156,-0.005500651559999999,-3.5019299348669475,-2.358663148390954,False
