minute,momentum,momentum_smoothed,home_recent_value,away_recent_value,is_hydration_break
0,0.0,0.0,0.0,0.0,False
1,0.0,0.0,0.0,0.0,False
2,0.0,0.0,0.0,0.0,False
3,0.0,-2.8471919117977884,0.0,0.0,False
4,-10.24989088247204,-6.690900992724803,0.0,0.014336035199999996,False
5,-7.687418161854028,-7.687418161854028,0.0,0.010752026399999996,False
6,-5.12494544123602,-18.407408469540847,0.0,0.007168017599999998,False
7,-50.37933962251538,-33.776260837134345,0.0,0.07046318780000001,False
8,-35.86265017642303,-36.574448154372476,0.0,0.05015938425000001,False
9,-23.90843345094869,-25.532607712209046,0.0,0.033439589500000005,False
10,-17.801244066011627,-15.771026239436182,0.0,0.024897753982000004,False
11,-4.385270505402961,-7.7058862624791695,0.0,0.006133469423999999,False
12,-2.9235136702686404,-2.9235136702686413,0.0,0.004088979616,False
13,-1.4617568351343202,-1.461756835134321,0.0,0.002044489808,False
14,0.0,13.959705005680696,0.0,0.0,False
15,51.71669485558483,33.7595091418401,0.07233368300000001,0.0,False
16,38.78752114168862,42.79434136344106,0.05425026225000001,0.0,False
17,40.2829002261012,46.813720903965674,0.0563417779,0.0,False
18,65.28923375082591,50.86505130700712,0.09131694805000001,0.0,False
19,38.36851047780297,41.95994762055192,0.053664211950000006,0.0,False
20,24.37696091867625,24.37696091867625,0.03409489660000001,0.0,False
21,10.385411359549527,11.387116414987636,0.014525581250000003,0.0,False
22,0.0,2.884836488763756,0.0,0.0,False
23,0.0,0.0,0.0,0.0,False
24,0.0,0.0,0.0,0.0,False
25,0.0,0.0,0.0,0.0,True
26,0.0,0.0,0.0,0.0,True
27,0.0,0.0,0.0,0.0,True
28,0.0,0.0,0.0,0.0,True
29,71.49738919776118,46.671906837427436,0.1,0.0,False
30,53.6230418983209,53.62304189832089,0.07500000000000001,0.0,False
31,35.74869459888059,33.357408291710954,0.05,0.0,False
32,9.265716593629582,12.254824477591633,0.025,0.012040482600000001,False
33,-6.456473029358037,-1.491376557291289,0.0,0.009030361950000001,False
34,-4.304315352905358,-4.30431535290536,0.0,0.0060202413000000005,False
35,-2.152157676452679,-0.16611908762598104,0.0,0.0030101206500000002,False
36,7.1497389197761185,4.069369106950331,0.01,0.0,False
37,5.362304189832089,5.362304189832087,0.0075,0.0,False
38,3.5748694598880593,3.5748694598880575,0.005,0.0,False
39,1.7874347299440296,4.880003933754575,0.0025,0.0,False
