minute,momentum,momentum_smoothed,home_recent_value,away_recent_value,is_hydration_break
0,0.0,0.0,0.0,0.0,False
1,0.0,0.0,0.0,0.0,False
2,0.0,0.0,0.0,0.0,False
3,0.0,0.0,0.0,0.0,False
4,0.0,-2.225046204782223,0.0,0.0,False
5,-8.010166337216004,-5.2288585812382244,0.0,0.012581957599999999,False
6,-6.007624752912002,-9.620456016045077,0.0,0.0094364682,False
7,-17.011275715887074,-12.49523663697073,0.0,0.0267204376,False
8,-11.757185994763306,-9.98874401179062,0.0,0.018467583500000002,False
9,-0.13670513493787276,-2.903519164849284,0.01,0.0102147294,False
10,1.5232452172064792,-0.3337340895206815,0.0075,0.0051073647,False
11,-3.5019299348669475,-2.083913617241265,0.005,0.01050065156,False
12,-3.4222463434879185,-5.583221357620679,0.0025,0.00787548867,False
13,-11.122072802986827,-12.399848497009415,0.0,0.01746998034,False
14,-23.421891760967057,-35.579930393904256,0.0,0.03678990381,False
15,-79.49064979752121,-57.849369837044456,0.0,0.12485982728,False
16,-57.650799976359046,-57.65079997635904,0.0,0.09055491364000001,False
17,-35.810950155196856,-34.24428088754109,0.0,0.05625,False
18,-8.331090970473916,-7.800628352831377,0.011913950480000001,0.025,False
19,21.058433637762164,11.300603513472126,0.03307750526,0.0,False
20,15.319769798554109,28.09332187890824,0.02406350704,0.0,False
21,55.56589344862094,39.59895334817827,0.10004950882000001,0.012769459199999998,False
22,38.33103273709417,32.47098495221434,0.0697855106,0.009577094399999998,False
23,0.0,0.0,0.0,0.0,True
24,0.0,0.0,0.0,0.0,True
25,0.0,0.0,0.0,0.0,True
26,0.0,0.0,0.0,0.0,True
27,0.0,12.486734625953858,0.0,0.0,False
28,46.71993899367492,42.01450433212031,0.073385279,0.0,False
29,76.50031320575324,65.17364396909473,0.12016276025,0.0,False
30,65.50467816586091,71.31154053911905,0.10289138185,0.0,False
31,75.4137476696979,63.35940605353726,0.11845603895000001,0.0,False
32,41.92718735535659,48.36796760817255,0.06585707105000001,0.0,False
33,31.62743595115273,30.511202489479352,0.049678750900000006,0.0,False
34,17.309244084924714,9.224514974360124,0.027188471000000002,0.0,False
35,-26.113972579335822,-12.638040137980365,0.009037164,0.05005565000000001,False
36,-21.02383245471671,-21.023832454716707,0.004518582,0.037541737500000005,False
37,-15.933692330097596,-3.823410119222174,0.0,0.025027825000000004,False
38,32.75346375367304,31.211559277141255,0.06396137,0.012513912500000002,False
