minute,home_recent_value,away_recent_value,raw_momentum,momentum,momentum_smoothed,is_hydration_break
0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.0,0.0,0.0,0.0,0.0,False
0.5,0.0,0.0,0.0,0.0,0.0,False
0.75,0.0,0.0,0.0,0.0,0.0,False
1.0,0.0,0.0,0.0,0.0,0.0,False
1.25,0.0,0.0,0.0,0.0,0.0,False
1.5,0.0,0.0,0.0,0.0,0.0,False
1.75,0.0,0.0,0.0,0.0,0.0,False
2.0,0.0,0.0,0.0,0.0,-4.583652594586468,False
2.25,0.0,0.0,0.0,0.0,-9.167305189172936,False
2.5,0.0,0.0,0.0,0.0,-13.750957783759404,False
2.75,0.0,0.0,0.0,0.0,-18.33461037834587,False
3.0,0.0,0.06729065000000001,-0.06729065000000001,-41.25287335127821,-16.61362215847584,False
3.25,0.0,0.06729065000000001,-0.06729065000000001,-41.25287335127821,-14.89263393860581,False
3.5,0.0,0.06729065000000001,-0.06729065000000001,-41.25287335127821,-13.171645718735778,False
3.75,0.0,0.06729065000000001,-0.06729065000000001,-41.25287335127821,-11.450657498865747,False
4.0,0.07573308200000001,0.050467987500000006,0.0252650945,15.48889397883028,-9.87343804680157,False
4.25,0.07573308200000001,0.050467987500000006,0.0252650945,15.48889397883028,-3.712566000150924,False
4.5,0.07573308200000001,0.050467987500000006,0.0252650945,15.48889397883028,2.4483060464997215,False
4.75,0.07573308200000001,0.050467987500000006,0.0252650945,15.48889397883028,8.609178093150367,False
5.0,0.056799811500000005,0.033645325000000004,0.0231544865,14.194975068577598,15.242610157817625,False
5.25,0.056799811500000005,0.033645325000000004,0.0231544865,14.194975068577598,15.571401408028386,False
5.5,0.056799811500000005,0.033645325000000004,0.0231544865,14.194975068577598,15.900192658239146,False
5.75,0.056799811500000005,0.033645325000000004,0.0231544865,14.194975068577598,16.228983908449905,False
6.0,0.0469146012,0.016822662500000002,0.0300919387,18.448015230727115,20.59330012675558,False
6.25,0.0469146012,0.016822662500000002,0.0300919387,18.448015230727115,25.10138511286711,False
6.5,0.0469146012,0.016822662500000002,0.0300919387,18.448015230727115,29.60947009897864,False
6.75,0.0469146012,0.016822662500000002,0.0300919387,18.448015230727115,34.117555085090174,False
7.0,0.08933576065,0.0,0.08933576065,54.767739943581375,36.098531975204516,False
7.25,0.08933576065,0.0,0.08933576065,54.767739943581375,37.606948847302256,False
7.5,0.08933576065,0.0,0.08933576065,54.767739943581375,39.11536571939999,False
7.75,0.08933576065,0.0,0.08933576065,54.767739943581375,40.623782591497715,False
8.0,0.052236363849999995,0.0,0.052236363849999995,32.02376707960671,40.894773284050736,False
8.25,0.052236363849999995,0.0,0.052236363849999995,32.02376707960671,37.13023900850884,False
8.5,0.052236363849999995,0.0,0.052236363849999995,32.02376707960671,33.36570473296695,False
8.75,0.052236363849999995,0.0,0.052236363849999995,32.02376707960671,29.60117045742504,False
9.0,0.03407023755,0.0,0.03407023755,20.886931463704293,19.92786294695342,False
9.25,0.03407023755,0.0,0.03407023755,20.886931463704293,12.78166353247898,False
9.5,0.03407023755,0.0,0.03407023755,20.886931463704293,5.635464118004541,False
9.75,0.03407023755,0.0,0.03407023755,20.886931463704293,-1.5107352964698986,False
10.0,0.01590411125,0.068578055,-0.05267394375,-32.29202765066324,-7.27090092001949,False
10.25,0.01590411125,0.068578055,-0.05267394375,-32.29202765066324,-11.793640364024368,False
10.5,0.01590411125,0.068578055,-0.05267394375,-32.29202765066324,-16.31637980802925,False
10.75,0.01590411125,0.068578055,-0.05267394375,-32.29202765066324,-20.839119252034127,False
