minute,momentum,momentum_smoothed,home_recent_value,away_recent_value,is_hydration_break
0,0.0,0.0,0.0,0.0,False
1,0.0,0.0,0.0,0.0,False
2,0.0,0.0,0.0,0.0,False
3,0.0,0.0,0.0,0.0,False
4,0.0,0.0,0.0,0.0,False
5,0.0,-17.21949605615015,0.0,0.0,False
6,-61.99018580214054,-40.46581573195285,0.0,0.070796816,False
7,-46.492639351605405,-46.492639351605405,0.0,0.053097612,False
8,-30.99509290107027,-30.99509290107027,0.0,0.035398408,False
9,-15.497546450535134,8.824869484314464,0.0,0.017699204,False
10,87.56069736545855,52.85280343285903,0.1,0.0,False
11,65.67052302409392,62.78287237704449,0.07500000000000001,0.0,False
12,33.38480635335132,36.99436966216311,0.05,0.01187238412,False
13,14.09351759433117,-0.1943499972563245,0.025,0.00890428809,False
14,-56.63409449440397,-15.325724881865687,0.0,0.06467981206000001,False
15,21.348424021998703,-0.3614899021781812,0.071407097,0.04702581103,False
16,21.175252411364582,20.453339749602225,0.05355532275,0.02937181,False
17,18.40319521838597,3.3248318400005497,0.0357035485,0.014685905,False
18,-38.65097013678016,-23.374982811695254,0.01785177425,0.061993691000000004,False
19,-40.711581121640634,-36.369598336805254,0.0,0.04649526825,False
20,-27.141054081093756,-25.195260806305786,0.0,0.030996845500000002,False
21,-6.565671251310196,-8.997912844795152,0.008,0.015498422750000001,False
22,5.253641841927513,7.564654981043558,0.006,0.0,False
23,25.39260223598298,17.791847256342482,0.029,0.0,False
24,18.168844703332653,15.128542711476452,0.020750000000000005,0.0,False
25,0.0,0.0,0.0,0.0,True
26,0.0,0.0,0.0,0.0,True
27,0.0,0.0,0.0,0.0,True
28,0.0,0.0,0.0,0.0,True
29,0.0,0.0,0.0,0.0,True
30,0.0,2.700008247716652,0.0,0.0,False
31,9.720029691779942,6.34501938213413,0.01110090484,0.0,False
32,7.290022268834955,4.333175642403404,0.00832567863,0.0,False
33,-5.7846330092636205,-2.088574726224177,0.02050470522,0.0271111316,False
34,-5.553478468420206,-9.998679007269573,0.01399091581,0.0203333487,False
35,-21.32504586743452,-15.093543131943644,0.0074771264,0.031831713,False
36,-14.66320341868169,3.3570943183463062,0.0037385632,0.020484893299999998,False
37,56.87171088337192,33.90958845883686,0.07408925900000002,0.009138073599999998,False
38,45.742984457099304,45.36490770290204,0.07221620465,0.019974747199999997,False
39,33.25318171571651,38.222485564716564,0.049531574800000006,0.0115542828,False
