minute,home_recent_value,away_recent_value,raw_momentum,momentum,momentum_smoothed,is_hydration_break
0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.0,0.0,0.0,0.0,0.0,False
0.5,0.0,0.0,0.0,0.0,0.0,False
0.75,0.0,0.0,0.0,0.0,0.0,False
1.0,0.0,0.0,0.0,0.0,0.0,False
1.25,0.0,0.0,0.0,0.0,0.0,False
1.5,0.0,0.0,0.0,0.0,0.0,False
1.75,0.0,0.0,0.0,0.0,0.0,False
2.0,0.0,0.0,0.0,0.0,0.0,False
2.25,0.0,0.0,0.0,0.0,0.0,False
2.5,0.0,0.0,0.0,0.0,0.0,False
2.75,0.0,0.0,0.0,0.0,0.0,False
3.0,0.0,0.0,0.0,0.0,2.358177003154728,False
3.25,0.0,0.0,0.0,0.0,4.716354006309456,False
3.5,0.0,0.0,0.0,0.0,7.0745310094641845,False
3.75,0.0,0.0,0.0,0.0,9.432708012618912,False
4.0,0.0262583324,0.0,0.0262583324,21.223593028392553,11.201340764984959,False
4.25,0.0262583324,0.0,0.0262583324,21.223593028392553,12.969973517351004,False
4.5,0.0262583324,0.0,0.0262583324,21.223593028392553,14.73860626971705,False
4.75,0.0262583324,0.0,0.0262583324,21.223593028392553,16.507239022083095,False
5.0,0.0196937493,0.0,0.0196937493,15.917694771294414,22.765612590291873,False
5.25,0.0196937493,0.0,0.0196937493,15.917694771294414,26.665809155345926,False
5.5,0.0196937493,0.0,0.0196937493,15.917694771294414,30.56600572039997,False
5.75,0.0196937493,0.0,0.0196937493,15.917694771294414,34.466202285454024,False
6.0,0.0696870732,0.0,0.0696870732,56.325362113879,31.04791073333016,False
6.25,0.0696870732,0.0,0.0696870732,56.325362113879,28.219163431994975,False
6.5,0.0696870732,0.0,0.0696870732,56.325362113879,25.39041613065979,False
6.75,0.0696870732,0.0,0.0696870732,56.325362113879,22.561668829324606,False
7.0,0.04898301335,0.060787403000000004,-0.011804389650000004,-9.54103094072224,19.23833666047573,False
7.25,0.04898301335,0.060787403000000004,-0.011804389650000004,-9.54103094072224,11.425263675784128,False
7.5,0.04898301335,0.060787403000000004,-0.011804389650000004,-9.54103094072224,3.612190691092522,False
7.75,0.04898301335,0.060787403000000004,-0.011804389650000004,-9.54103094072224,-4.200882293599084,False
8.0,0.028278953500000002,0.04559055225,-0.017311598749999997,-13.992294748345449,-11.918995895015698,False
8.25,0.028278953500000002,0.04559055225,-0.017311598749999997,-13.992294748345449,-12.318621379254397,False
8.5,0.028278953500000002,0.04559055225,-0.017311598749999997,-13.992294748345449,-12.718246863493096,False
8.75,0.028278953500000002,0.04559055225,-0.017311598749999997,-13.992294748345449,-13.117872347731796,False
9.0,0.014139476750000001,0.030393701500000002,-0.01625422475,-13.137660298870529,-13.666718344646943,False
9.25,0.014139476750000001,0.030393701500000002,-0.01625422475,-13.137660298870529,-13.720979474048399,False
9.5,0.014139476750000001,0.030393701500000002,-0.01625422475,-13.137660298870529,-13.775240603449857,False
9.75,0.014139476750000001,0.030393701500000002,-0.01625422475,-13.137660298870529,-13.829501732851314,False
10.0,0.0222810536,0.04019685075,-0.01791579715,-14.480644912958567,-12.457937238332068,False
10.25,0.0222810536,0.04019685075,-0.01791579715,-14.480644912958567,-11.181332127087812,False
10.5,0.0222810536,0.04019685075,-0.01791579715,-14.480644912958567,-9.904727015843555,False
10.75,0.0222810536,0.04019685075,-0.01791579715,-14.480644912958567,-8.6281219045993,False
11.0,0.0167107902,0.018750000000000003,-0.002039209800000004,-1.6482142976722258,-7.290471819367184,False
11.25,0.0167107902,0.018750000000000003,-0.002039209800000004,-1.6482142976722258,-5.803601221458619,False
