minute,home_recent_value,away_recent_value,raw_momentum,momentum,momentum_smoothed,is_hydration_break
0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.0,0.0,0.0,0.0,0.0,False
0.5,0.0,0.0,0.0,0.0,0.0,False
0.75,0.0,0.0,0.0,0.0,0.0,False
1.0,0.0,0.0,0.0,0.0,-6.224069915192031,False
1.25,0.0,0.0,0.0,0.0,-12.448139830384061,False
1.5,0.0,0.0,0.0,0.0,-18.672209745576094,False
1.75,0.0,0.0,0.0,0.0,-24.896279660768123,False
2.0,0.0,0.07045073,-0.07045073,-56.01662923672828,-29.564332097162143,False
2.25,0.0,0.07045073,-0.07045073,-56.01662923672828,-34.23238453355617,False
2.5,0.0,0.07045073,-0.07045073,-56.01662923672828,-38.90043696995019,False
2.75,0.0,0.07045073,-0.07045073,-56.01662923672828,-43.56848940634422,False
3.0,0.0,0.0528380475,-0.0528380475,-42.01247192754621,-48.36183094820423,False
3.25,0.0,0.0528380475,-0.0528380475,-42.01247192754621,-46.93110257487221,False
3.5,0.0,0.0528380475,-0.0528380475,-42.01247192754621,-45.50037420154019,False
3.75,0.0,0.0528380475,-0.0528380475,-42.01247192754621,-44.069645828208174,False
4.0,0.0,0.054256204599999996,-0.054256204599999996,-43.14007387674011,-40.77106446768561,False
4.25,0.0,0.054256204599999996,-0.054256204599999996,-43.14007387674011,-39.02850058596106,False
4.5,0.0,0.054256204599999996,-0.054256204599999996,-43.14007387674011,-37.285936704236505,False
4.75,0.0,0.054256204599999996,-0.054256204599999996,-43.14007387674011,-35.543372822511955,False
5.0,0.0237719804,0.0568858122,-0.03311383179999999,-26.329396992025234,-30.91387781258323,False
5.25,0.0237719804,0.0568858122,-0.03311383179999999,-26.329396992025234,-26.159093697188524,False
5.5,0.0237719804,0.0568858122,-0.03311383179999999,-26.329396992025234,-21.404309581793814,False
5.75,0.0237719804,0.0568858122,-0.03311383179999999,-26.329396992025234,-16.649525466399105,False
6.0,0.027828985299999998,0.0282654198,-0.00043643450000000264,-0.34701683818772405,-10.182961223405716,False
6.25,0.027828985299999998,0.0282654198,-0.00043643450000000264,-0.34701683818772405,-5.584249967602868,False
6.5,0.027828985299999998,0.0282654198,-0.00043643450000000264,-0.34701683818772405,-0.9855387118000206,False
6.75,0.027828985299999998,0.0282654198,-0.00043643450000000264,-0.34701683818772405,3.613172544002827,False
7.0,0.0361970474,0.0172577099,0.0189393375,15.059004310200393,8.0671679875984,False
7.25,0.0361970474,0.0172577099,0.0189393375,15.059004310200393,9.634232302989808,False
7.5,0.0361970474,0.0172577099,0.0189393375,15.059004310200393,11.201296618381214,False
7.75,0.0361970474,0.0172577099,0.0189393375,15.059004310200393,12.768360933772618,False
8.0,0.023551288,0.00625,0.017301287999999998,13.756562000334927,13.77038279089075,False
8.25,0.023551288,0.00625,0.017301287999999998,13.756562000334927,13.060624520410204,False
8.5,0.023551288,0.00625,0.017301287999999998,13.756562000334927,12.350866249929657,False
8.75,0.023551288,0.00625,0.017301287999999998,13.756562000334927,11.64110797944911,False
9.0,0.0109055286,0.0,0.0109055286,8.671179875875472,10.339184466276924,False
9.25,0.0109055286,0.0,0.0109055286,8.671179875875472,9.181976765312012,False
9.5,0.0109055286,0.0,0.0109055286,8.671179875875472,8.0247690643471,False
9.75,0.0109055286,0.0,0.0109055286,8.671179875875472,6.867561363382187,False
10.0,0.0042027643,0.0,0.0042027643,3.341692691650716,5.339054474456083,False
10.25,0.0042027643,0.0,0.0042027643,3.341692691650716,4.375590043803253,False
10.5,0.0042027643,0.0,0.0042027643,3.341692691650716,3.4121256131504234,False
