minute,momentum,momentum_smoothed,home_recent_value,away_recent_value,is_hydration_break
0,0.0,0.0,0.0,0.0,False
1,0.0,-15.560174787980078,0.0,0.0,False
2,-56.01662923672828,-36.56641075175318,0.0,0.07045073,False
3,-42.01247192754621,-46.215738388206205,0.0,0.0528380475,False
4,-43.14007387674011,-38.15721864509878,0.0,0.054256204599999996,False
5,-26.329396992025234,-23.781701639491168,0.0237719804,0.0568858122,False
6,-0.34701683818772405,-3.2848943397014443,0.027828985299999998,0.0282654198,False
7,15.059004310200393,10.417764460685511,0.0361970474,0.0172577099,False
8,13.756562000334927,12.70574538516993,0.023551288,0.00625,False
9,8.671179875875472,8.603372914829556,0.0109055286,0.0,False
10,3.341692691650716,3.8938578284768384,0.0042027643,0.0,False
11,0.0,-3.089164564754549,0.0,0.0,False
12,-14.462685124767093,-9.440919456445187,0.0,0.018189361600000002,False
13,-10.847013843575319,-10.847013843575319,0.0,0.013642021200000002,False
14,-7.231342562383547,-1.7096911941223238,0.0,0.009094680800000001,False
15,16.26227364454863,6.303614418409662,0.025,0.0045473404000000005,False
16,3.9047166373805244,6.72110727348169,0.018750000000000003,0.013839134400000001,False
17,1.6861659201766173,1.6861659201766177,0.0125,0.010379350800000001,False
18,-0.5323847970272885,-0.5323847970272886,0.00625,0.006919567200000001,False
19,-2.750935514231194,-1.3705226721658887,0.0,0.0034597836000000003,False
20,0.0,-15.345579253063057,0.0,0.0,False
21,-52.49314979679581,-39.78801304116959,0.0,0.066019337,False
22,-59.24780727333725,-40.91378928725984,0.0,0.07451450274999999,False
23,0.0,0.0,0.0,0.0,True
24,0.0,0.0,0.0,0.0,True
25,0.0,0.0,0.0,0.0,True
26,0.0,0.0,0.0,0.0,True
27,0.0,2.859105415480018,0.0,0.0,False
28,7.767875011887259,7.3170821773262,0.0097694644,0.0,False
29,13.912895819354706,27.025520981848153,0.01749790518,0.0,False
30,67.26336721179857,44.698584581235544,0.08459547436,0.0,False
31,39.380621134215545,58.28087306037642,0.06158974729,0.01206171348,False
32,79.53878199081167,45.17922098288337,0.10908024522,0.00904628511,False
33,-3.9974767811340914,15.859392105140705,0.07089282799999999,0.07592035574,False
34,-16.04900756249059,-12.068855650301327,0.0352481125,0.05543255261999999,False
35,-13.771991459965738,-16.646657774674395,0.01762405625,0.0349447495,False
36,-21.843774090392046,-15.190392633976423,0.0,0.02747237475,False
37,-5.96338347772212,-11.690778526619496,0.0,0.0075,False
38,-10.701615041082752,-22.30458222254024,0.0,0.01345915672,False
39,-57.210528457690344,-45.309188706796945,0.0,0.07195226754,False
40,-60.8746187710817,-54.5247196975813,0.0,0.07656050335999999,False
41,-41.679072419871616,-41.679072419871616,0.0,0.05241873918,False
42,-22.483526068661522,-22.95061121143476,0.0,0.028276975,False
43,-4.969486231435099,-13.975735823527243,0.0,0.00625,False
44,-19.877944925740398,-14.356293557479177,0.0,0.025,False
45,-14.9084586943053,-11.666036963188336,0.0,0.018750000000000003,False
46,1.7337457691508695,-2.3192813947453343,0.0146804892,0.0125,False
47,3.7850524425807026,3.785052442580703,0.0110103669,0.00625,False
48,5.836359116010534,4.45594627394523,0.0073402446,0.0,False
49,2.918179558005267,5.126840105309757,0.0036701223,0.0,False
50,7.951177970296159,21.30460563986369,0.01,0.0,False
51,61.05651599303017,41.92695609188154,0.07678927099999999,0.0,False
52,45.295438371629125,45.29543837162912,0.05696695325,0.0,False
53,29.534360750228068,29.534360750228068,0.0371446355,0.0,False
54,13.773283128827014,14.325448265653137,0.01732231775,0.0,False
55,0.0,8.568492530494563,0.0,0.0,False
56,17.073289980953408,24.93085818084014,0.021472654799999998,0.0,False
57,62.43382548149904,45.201583121851826,0.07852147910000001,0.0,False
58,45.75828848731469,45.758288487314694,0.0575490684,0.0,False
59,29.08275149313034,29.082751493130342,0.0365766577,0.0,False
60,12.407214498945995,13.592859636512204,0.015604247000000002,0.0,False
61,0.0,3.4464484719294437,0.0,0.0,False
62,0.0,0.0,0.0,0.0,False
63,0.0,-14.802117431470009,0.0,0.0,False
64,-53.287622753292034,-22.539189012716307,0.0,0.067018526,False
65,4.119115959488545,-15.070709030395342,0.06357765500000001,0.058397144671999995,False
66,-7.557515291312871,-16.592799272361717,0.04768324125000001,0.05718814142899999,False
67,-51.761168873890135,-34.40051499002264,0.031788827500000005,0.096887570186,False
68,-33.46646847454442,-31.400110402326977,0.015894413750000003,0.05798436394300001,False
69,-7.732879015215917,-9.065050336234146,0.026110338400000002,0.0358357892,False
70,13.204893688446964,3.7208196906386743,0.032327995400000004,0.015720527,False
71,0.0,0.0,0.0,0.0,True
72,0.0,0.0,0.0,0.0,True
73,0.0,0.0,0.0,0.0,True
74,0.0,0.0,0.0,0.0,True
75,0.0,0.0,0.0,0.0,True
76,20.628099447442228,13.465564917080343,0.0259434508,0.0,False
77,15.47107458558167,15.471074585581672,0.0194575881,0.0,False
78,10.314049723721114,10.836077970087818,0.0129717254,0.0,False
79,7.036326548780689,11.763990357874166,0.018849413980000004,0.01,False
80,20.77819308657678,15.485451096334339,0.03363221986,0.0075,False
81,15.466188459500078,15.466188459500078,0.024451442940000002,0.005,False
82,10.154183832423373,5.1762365758172395,0.01527066602,0.0025,False
83,-13.078430918435417,-3.836411601294584,0.0060898891,0.0225383084,False
84,-3.039776127587211,-5.306074079313605,0.013080679999999997,0.0169037313,False
85,-1.1597939629540275,-1.1597939629540268,0.009810509999999998,0.0112691542,False
86,0.7201882016791556,6.241839569940378,0.006540339999999999,0.0056345771,False
87,22.47811529205274,12.12290372027019,0.02827017,0.0,False
88,6.957280724009141,10.440375954337624,0.018750000000000003,0.01,False
89,3.9755889851480806,3.9755889851480815,0.0125,0.0075,False
90,0.9938972462870201,-0.8215175454965737,0.00625,0.005,False
91,-8.523287742994981,-10.115676251009301,0.0,0.01071952832,False
92,-23.77307136112854,-31.4929252557508,0.0,0.02989880424,False
93,-66.81432899990224,-45.38606491748927,0.012230181560000001,0.09626091166,False
94,-32.71383594198927,-21.477608142289128,0.028541474969999998,0.06968485783,False
95,41.837077194844206,22.494749992123754,0.09572626188,0.043108804,False
96,46.755612401884036,43.143770318552,0.07739101028600001,0.01858763225,False
97,38.67151610892854,40.76309846280038,0.048636209947000006,0.0,False
98,38.117116289911664,15.677773304908875,0.047938954998,0.0,False
99,-43.21891827511526,-29.313916738193413,0.020833909749000002,0.075189275,False
100,-74.49694730722355,-72.89278721296469,0.0125,0.10619296925,False
101,-100.0,-83.32541528527125,0.00625,0.13201752825000002,False
102,-65.47454771975293,-62.50146136411629,0.029156203199999998,0.1115019235,False
103,-20.24598455921392,-25.614174603575034,0.0342734444,0.05973631875,False
104,5.6570944416250715,0.14643044177201503,0.033882820599999995,0.026768032750000004,False
105,11.721783042993053,-6.880599844163497,0.020992196799999998,0.00625,False
106,-49.18210674940255,-29.978153705629154,0.008101573,0.06995669300000001,False
107,-40.95176558421392,-39.84253153198152,0.025963496399999998,0.07746751975000002,False
108,-28.728181830988643,-31.373935328794047,0.017597622299999997,0.05372834650000001,False
109,-26.02931066986283,-22.03191237657342,0.0117317482,0.04446816885,False
110,-8.939805652895142,-12.802570349119947,0.0058658741,0.017109246699999997,False
