event_id,timestamp,match_minute_label,match_minute,period,type_id,event_type,description,team_id,team,team_abbr,side,x,y,goal_x,goal_y,home_goals,away_goals,attacking_team_id,attacking_team,attacking_abbr,proxy_value,signed_proxy_value,location_danger,score_reason,elapsed_minute
185695320,2026-07-04T21:00:48.18Z,0',0.0,2,80,Coin Toss,Paraguay won the coin toss and chose the side,43928,Paraguay,PAR,home,,,,,0,0,43928,Paraguay,PAR,0.0,0.0,0.0,annotation/no threat,0.0
338287700,2026-07-04T21:03:47.103Z,0',0.0,3,7,Start Time,The referee signals the start of the first period.,,,,,,,,,0,0,,,,0.0,0.0,0.0,annotation/no threat,0.0
733178969,2026-07-04T21:10:08.814Z,7',7.0,3,16,Corner,Ousmane DEMBELE (France) takes a corner kick.,43946,France,FRA,away,0.0,0.08021,,,0,0,43946,France,FRA,0.025,-0.025,1.0,corner pressure,7.0
1059346500,2026-07-04T21:15:22.988Z,12',12.0,3,18,Foul,Manu KONE (France) commits a foul.,43946,France,FRA,away,59.356083999999996,36.60774,,,0,0,43928,Paraguay,PAR,0.01211667696,0.01211667696,0.18712167999999996,"foul credited to opponent, boosted near goal",12.0
1163745350,2026-07-04T21:17:00.185Z,14',14.0,3,18,Foul,Michael OLISE (France) commits a foul.,43946,France,FRA,away,13.47732,84.96687,,,0,0,43928,Paraguay,PAR,0.024069979199999997,0.024069979199999997,0.7304535999999999,"foul credited to opponent, boosted near goal",14.0
1419376726,2026-07-04T21:21:20.605Z,18',18.0,3,16,Corner,Michael OLISE (France) takes a corner kick.,43946,France,FRA,away,0.0,99.91978999999999,,,0,0,43946,France,FRA,0.025,-0.025,1.0,corner pressure,18.0
1481671768,2026-07-04T21:22:08.193Z,19',19.0,3,2,Yellow card,Bradley BARCOLA (France) is booked by the referee.,43946,France,FRA,away,46.998349,11.28636,,,0,0,43946,France,FRA,0.0,-0.0,0.060033020000000104,annotation/no threat,19.0
1660347464,2026-07-04T21:25:16.681Z,22',22.0,3,12,Attempt at Goal,Manu KONE (France) attempts an effort on goal.,43946,France,FRA,away,23.35851,56.597446,42.374036,67.84432,0,0,43946,France,FRA,0.058977341,-0.058977341,0.5328298,shot weighted by location,22.0
1686666330,2026-07-04T21:25:41.166Z,22',22.0,3,16,Corner,Ousmane DEMBELE (France) takes a corner kick.,43946,France,FRA,away,0.0,0.08021,,,0,0,43946,France,FRA,0.025,-0.025,1.0,corner pressure,22.0
1743913053,2026-07-04T21:26:32.877Z,23',23.0,3,16,Corner,Ousmane DEMBELE (France) takes a corner kick.,43946,France,FRA,away,0.42553,1.6130200000000001,,,0,0,43946,France,FRA,0.025,-0.025,0.9914894,corner pressure,23.0
1744596039,2026-07-04T21:26:40.783Z,23',23.0,3,83,Delay,Match paused for a hydration break,,,,,,,,,0,0,,,,0.0,0.0,0.0,annotation/no threat,23.0
1949616201,2026-07-04T21:30:00.901Z,27',27.0,3,78,Resume,Match resumed after interruption,,,,,,,,,0,0,,,,0.0,0.0,0.0,annotation/no threat,27.0
2029260894,2026-07-04T21:31:18.102Z,28',28.0,3,12,Attempt at Goal,Junior ALONSO (Paraguay) attempts an effort on goal.,43928,Paraguay,PAR,home,74.95172,64.73010000000001,,,0,0,43928,Paraguay,PAR,0.057456547999999996,0.057456547999999996,0.4990343999999999,shot weighted by location,28.0
2031214684,2026-07-04T21:31:19.884Z,28',28.0,3,12,Attempt at Goal,Diego GOMEZ (Paraguay) attempts an effort on goal.,43928,Paraguay,PAR,home,78.74396999999999,35.15877,,,0,0,43928,Paraguay,PAR,0.060869572999999996,0.060869572999999996,0.5748793999999998,shot weighted by location,28.0
