minute,momentum,momentum_smoothed,home_recent_value,away_recent_value,is_hydration_break
0,0.0,0.0,0.0,0.0,False
1,0.0,2.197781022806474,0.0,0.0,False
2,7.912011682103306,-9.523115230808568,0.008813959959999998,0.0,False
3,-46.94243352227613,-28.582557729271407,0.006610469969999998,0.05890421600000001,False
4,-35.701325871838556,-35.701325871838556,0.004406979979999999,0.04417816200000001,False
5,-24.460218221400982,-24.46021822140098,0.0022034899899999994,0.029452108000000005,False
6,-13.219110570963402,3.9401833571166174,0.0,0.014726054000000002,False
7,59.795455220562246,18.235874973166737,0.066611978,0.0,False
8,-16.80446787853594,4.6021499318660135,0.0499589835,0.06867911600000001,False
9,-16.340566860187092,-7.613237016697922,0.033305989,0.05150933700000001,False
10,15.541721594722768,-0.7451839563545357,0.05165299450000001,0.034339558000000006,False
11,-11.208849934245666,17.988720807089024,0.026250000000000002,0.038736629,False
12,67.15183320559079,39.966847749953786,0.090982101,0.0161751375,False
13,47.64656870513404,31.603599753102976,0.06386157575,0.010783425,False
14,-29.613384022634538,-7.377840371723422,0.0367410505,0.06973028149999999,False
15,-26.825379607123097,-45.234548481169114,0.01837052525,0.048253926749999995,False
16,-90.31038313817733,-70.63254146257087,0.0,0.10060552650000001,False
17,-82.9551566370483,-75.16289784821869,0.0,0.09241182375000001,False
18,-47.54779849613267,-44.37599993874152,0.0,0.05296812100000001,False
19,-0.7219655486089122,-9.700141542857553,0.0288047928,0.029609060500000003,False
20,13.78243381961974,12.009773366453453,0.021603594599999998,0.00625,False
21,21.90525555644976,12.137201004770283,0.024402396399999998,0.0,False
22,-5.136919092766341,3.801718057784337,0.0147011982,0.0204237124,False
23,0.0,0.0,0.0,0.0,True
24,0.0,0.0,0.0,0.0,True
25,0.0,0.0,0.0,0.0,True
26,0.0,0.0,0.0,0.0,True
27,0.0,-3.1496954163729827,0.0,0.0,False
28,0.0,-4.003446526884188,0.0,0.0,False
29,-14.412407496783079,-15.641906369241536,0.0,0.0160553836,False
30,-33.251010934416605,-40.63701755594788,0.0,0.0370415377,False
31,-78.67923820956273,-59.70640644661161,0.0130364908,0.1006849528,False
32,-55.80527113808482,-55.80527113808483,0.0097773681,0.07194429164999999,False
