event_id,timestamp,match_minute_label,match_minute,period,type_id,event_type,description,team_id,team,team_abbr,side,x,y,goal_x,goal_y,home_goals,away_goals,attacking_team_id,attacking_team,attacking_abbr,proxy_value,signed_proxy_value,location_danger,score_reason,elapsed_minute
337297556,2026-07-01T23:58:14.341Z,0',0.0,2,80,Coin Toss,USA won the coin toss and chose the side,43921,USA,USA,home,,,,,0,0,43921,USA,USA,0.0,0.0,0.0,annotation/no threat,0.0
6865029,2026-07-02T00:00:05.282Z,0',0.0,3,7,Start Time,The referee signals the start of the first period.,,,,,,,,,0,0,,,,0.0,0.0,0.0,annotation/no threat,0.0
62681237,2026-07-02T00:01:00.374Z,1',1.0,3,16,Corner,Kerim ALAJBEGOVIC (Bosnia and Herzegovina) takes a corner kick.,44037,Bosnia and Herzegovina,BIH,away,0.0,0.0,,,0,0,44037,Bosnia and Herzegovina,BIH,0.025,-0.025,1.0,corner pressure,1.0
217004182,2026-07-02T00:03:31.205Z,4',4.0,3,12,Attempt at Goal,Christian PULISIC (USA) attempts an effort on goal.,43921,USA,USA,home,81.77495,48.753429999999994,31.56774,2.102198,0,0,43921,USA,USA,0.063597455,0.063597455,0.635499,shot weighted by location,4.0
238433442,2026-07-02T00:03:51.945Z,4',4.0,3,16,Corner,Malik TILLMAN (USA) takes a corner kick.,43921,USA,USA,home,99.44142000000001,98.6514,,,0,0,43921,USA,USA,0.025,0.025,0.9888284000000002,corner pressure,4.0
330123399,2026-07-02T00:05:21.695Z,6',6.0,3,16,Corner,Malik TILLMAN (USA) takes a corner kick.,43921,USA,USA,home,99.39841,98.60504,,,0,0,43921,USA,USA,0.025,0.025,0.9879682,corner pressure,6.0
441521316,2026-07-02T00:07:01.695Z,7',7.0,3,18,Foul,Ermedin DEMIROVIC (Bosnia and Herzegovina) commits a foul.,44037,Bosnia and Herzegovina,BIH,away,26.93499,16.38565,,,0,0,43921,USA,USA,0.0181486044,0.0181486044,0.46130020000000005,"foul credited to opponent, boosted near goal",7.0
473390217,2026-07-02T00:07:35.829Z,8',8.0,3,18,Foul,Ivan SUNJIC (Bosnia and Herzegovina) commits a foul.,44037,Bosnia and Herzegovina,BIH,away,55.201579,29.49224,,,0,0,43921,USA,USA,0.01028869476,0.01028869476,0.10403158000000001,"foul credited to opponent, boosted near goal",8.0
600230066,2026-07-02T00:09:45.338Z,10',10.0,3,12,Attempt at Goal,Ermedin DEMIROVIC (Bosnia and Herzegovina) attempts an effort on goal.,44037,Bosnia and Herzegovina,BIH,away,14.9572,66.80779,53.062606,38.46618,0,0,44037,Bosnia and Herzegovina,BIH,0.06653851999999999,-0.06653851999999999,0.7008559999999999,shot weighted by location,10.0
1937995506,2026-07-02T00:09:45.919Z,10',10.0,3,57,Goal Prevention,The goalkeeper of USA pulls off a save.,43921,USA,USA,home,2.27738,53.568464000000006,,,0,0,44037,Bosnia and Herzegovina,BIH,0.04,-0.04,0.9544524,save/goal prevention credited to opponent attack,10.0
667710615,2026-07-02T00:10:50.884Z,11',11.0,3,16,Corner,Kerim ALAJBEGOVIC (Bosnia and Herzegovina) takes a corner kick.,44037,Bosnia and Herzegovina,BIH,away,0.0,0.0,,,0,0,44037,Bosnia and Herzegovina,BIH,0.025,-0.025,1.0,corner pressure,11.0
845549751,2026-07-02T00:13:35.308Z,14',14.0,3,18,Foul,Sead KOLASINAC (Bosnia and Herzegovina) commits a foul.,44037,Bosnia and Herzegovina,BIH,away,74.50815,1.74593,,,0,0,43921,USA,USA,0.018783585999999998,0.018783585999999998,0.490163,"foul credited to opponent, boosted near goal",14.0
893033656,2026-07-02T00:14:30.904Z,15',15.0,3,12,Attempt at Goal,Folarin BALOGUN (USA) attempts an effort on goal.,43921,USA,USA,home,89.63272,36.03907,91.27922000000001,20.38088,0,0,43921,USA,USA,0.070669448,0.070669448,0.7926544000000001,shot weighted by location,15.0
1220737211,2026-07-02T00:19:44.777Z,20',20.0,3,18,Foul,Ivan SUNJIC (Bosnia and Herzegovina) commits a foul.,44037,Bosnia and Herzegovina,BIH,away,44.391517,58.968382,,,0,0,43921,USA,USA,0.010467732519999998,0.010467732519999998,0.11216965999999995,"foul credited to opponent, boosted near goal",20.0
1308043418,2026-07-02T00:21:16.789Z,22',22.0,3,16,Corner,Malik TILLMAN (USA) takes a corner kick.,43921,USA,USA,home,99.48947,98.72811999999999,,,0,0,43921,USA,USA,0.025,0.025,0.9897893999999999,corner pressure,22.0
1398348955,2026-07-02T00:22:44.27Z,23',23.0,3,83,Delay,Match paused for a hydration break,,,,,,,,,0,0,,,,0.0,0.0,0.0,annotation/no threat,23.0
1588963468,2026-07-02T00:25:50.413Z,26',26.0,3,78,Resume,Match resumed after interruption,,,,,,,,,0,0,,,,0.0,0.0,0.0,annotation/no threat,26.0
1638870158,2026-07-02T00:26:22.895Z,27',27.0,3,18,Foul,Antonee ROBINSON (USA) commits a foul.,43921,USA,USA,home,57.74426700000001,96.05911,,,0,0,44037,Bosnia and Herzegovina,BIH,0.011407477480000004,-0.011407477480000004,0.1548853400000002,"foul credited to opponent, boosted near goal",27.0
1861916848,2026-07-02T00:30:08.941Z,31',31.0,3,18,Foul,Sergino DEST (USA) commits a foul.,43921,USA,USA,home,59.28853899999999,43.007478,,,0,0,44037,Bosnia and Herzegovina,BIH,0.012086957159999998,-0.012086957159999998,0.1857707799999999,"foul credited to opponent, boosted near goal",31.0
1930412176,2026-07-02T00:30:56.282Z,31',31.0,3,15,Offside,Folarin BALOGUN (USA) is ruled offside.,43921,USA,USA,home,,,,,0,0,43921,USA,USA,0.01,0.01,0.0,attacking offside,31.0
2026521804,2026-07-02T00:32:50.022Z,33',33.0,3,18,Foul,Chris RICHARDS (USA) commits a foul.,43921,USA,USA,home,51.86132,38.275439999999996,,,0,0,44037,Bosnia and Herzegovina,BIH,0.0088189808,-0.0088189808,0.03722639999999999,"foul credited to opponent, boosted near goal",33.0
189914319,2026-07-02T00:37:54.826Z,38',38.0,3,18,Foul,Tyler ADAMS (USA) commits a foul.,43921,USA,USA,home,70.67797999999999,25.095299999999998,,,0,0,44037,Bosnia and Herzegovina,BIH,0.017098311199999994,-0.017098311199999994,0.4135595999999998,"foul credited to opponent, boosted near goal",38.0
378056851,2026-07-02T00:40:57.108Z,41',41.0,3,18,Foul,Tarik MUHAREMOVIC (Bosnia and Herzegovina) commits a foul.,44037,Bosnia and Herzegovina,BIH,away,87.59212,11.32958,,,0,0,43921,USA,USA,0.024540532799999997,0.024540532799999997,0.7518423999999999,"foul credited to opponent, boosted near goal",41.0
432630964,2026-07-02T00:41:58.229Z,42',42.0,3,12,Attempt at Goal,Folarin BALOGUN (USA) attempts an effort on goal.,43921,USA,USA,home,94.77208,38.648320000000005,83.83188,36.687380000000005,0,0,43921,USA,USA,0.07529487200000001,0.07529487200000001,0.8954416000000001,shot weighted by location,42.0
587871443,2026-07-02T00:44:23.655Z,45',45.0,3,12,Attempt at Goal,Folarin BALOGUN (USA) attempts an effort on goal.,43921,USA,USA,home,87.32715,44.31708,44.09467,2.74598,0,0,43921,USA,USA,0.06859443500000001,0.06859443500000001,0.7465430000000001,shot weighted by location,45.0
