minute,home_recent_value,away_recent_value,raw_momentum,momentum,momentum_smoothed,is_hydration_break
0.0,0.0,0.0,0.0,0.0,8.11791569965779,False
0.25,0.0,0.0,0.0,0.0,13.529859499429648,False
0.5,0.0,0.0,0.0,0.0,17.395533642123834,False
0.75,0.0,0.0,0.0,0.0,20.294789249144472,False
1.0,0.06443019800000001,0.008,0.05643019800000001,40.589578498288944,21.42227754076361,False
1.25,0.06443019800000001,0.008,0.05643019800000001,40.589578498288944,24.80474241562102,False
1.5,0.06443019800000001,0.008,0.05643019800000001,40.589578498288944,28.187207290478433,False
1.75,0.06443019800000001,0.008,0.05643019800000001,40.589578498288944,31.56967216533585,False
2.0,0.04832264850000001,0.006,0.04232264850000001,30.442183873716708,33.82464874857412,False
2.25,0.04832264850000001,0.006,0.04232264850000001,30.442183873716708,31.56967216533584,False
2.5,0.04832264850000001,0.006,0.04232264850000001,30.442183873716708,29.31469558209757,False
2.75,0.04832264850000001,0.006,0.04232264850000001,30.442183873716708,27.059718998859296,False
3.0,0.032215099000000004,0.004,0.028215099000000004,20.294789249144472,23.677254124001884,False
3.25,0.032215099000000004,0.004,0.028215099000000004,20.294789249144472,21.42227754076361,False
3.5,0.032215099000000004,0.004,0.028215099000000004,20.294789249144472,19.167300957525335,False
3.75,0.032215099000000004,0.004,0.028215099000000004,20.294789249144472,16.91232437428706,False
4.0,0.016107549500000002,0.002,0.014107549500000002,10.147394624572236,15.52788242258001,False
4.25,0.016107549500000002,0.002,0.014107549500000002,10.147394624572236,15.270928762492098,False
4.5,0.016107549500000002,0.002,0.014107549500000002,10.147394624572236,15.013975102404183,False
4.75,0.016107549500000002,0.002,0.014107549500000002,10.147394624572236,14.757021442316272,False
5.0,0.025,0.0,0.025,17.98220630835326,13.201352882180624,False
5.25,0.025,0.0,0.025,17.98220630835326,12.773172613664112,False
5.5,0.025,0.0,0.025,17.98220630835326,12.344992345147604,False
5.75,0.025,0.0,0.025,17.98220630835326,11.916812076631093,False
6.0,0.018750000000000003,0.01,0.008750000000000003,6.293772207923642,16.919123046887663,False
6.25,0.018750000000000003,0.01,0.008750000000000003,6.293772207923642,21.050899385613004,False
6.5,0.018750000000000003,0.01,0.008750000000000003,6.293772207923642,25.18267572433835,False
6.75,0.018750000000000003,0.01,0.008750000000000003,6.293772207923642,29.31445206306369,False
7.0,0.08419830999999998,0.0075,0.07669830999999999,55.168193356881346,37.88597867519364,False
7.25,0.08419830999999998,0.0075,0.07669830999999999,55.168193356881346,47.75622018737134,False
7.5,0.08419830999999998,0.0075,0.07669830999999999,55.168193356881346,57.626461699549026,False
7.75,0.08419830999999998,0.0075,0.07669830999999999,55.168193356881346,67.49670321172671,False
8.0,0.13725010350000003,0.005,0.13225010350000002,95.12594581752286,74.09169202082332,False
8.25,0.13725010350000003,0.005,0.13225010350000002,95.12594581752286,75.2561895911468,False
8.5,0.13725010350000003,0.005,0.13225010350000002,95.12594581752286,76.42068716147031,False
8.75,0.13725010350000003,0.005,0.13225010350000002,95.12594581752286,77.58518473179382,False
9.0,0.09376893325,0.0025,0.09126893325,65.6486714897929,75.9739353298238,False
9.25,0.09376893325,0.0025,0.09126893325,65.6486714897929,69.92293565444919,False
9.5,0.09376893325,0.0025,0.09126893325,65.6486714897929,63.871935979074564,False
9.75,0.09376893325,0.0025,0.09126893325,65.6486714897929,57.820936303699945,False
10.0,0.056537763000000005,0.0,0.056537763000000005,40.66694873915126,50.0713866956796,False
10.25,0.056537763000000005,0.0,0.056537763000000005,40.66694873915126,45.59708979074037,False
10.5,0.056537763000000005,0.0,0.056537763000000005,40.66694873915126,41.12279288580113,False
10.75,0.056537763000000005,0.0,0.056537763000000005,40.66694873915126,36.648495980861895,False
11.0,0.03528487955,0.0,0.03528487955,25.379999345339794,32.30997157078517,False
11.25,0.03528487955,0.0,0.03528487955,25.379999345339794,30.74719413300197,False
11.5,0.03528487955,0.0,0.03528487955,25.379999345339794,29.184416695218758,False
11.75,0.03528487955,0.0,0.03528487955,25.379999345339794,27.621639257435554,False
12.0,0.0369837151,0.0,0.0369837151,26.601951799102387,24.409539027933512,False
12.25,0.0369837151,0.0,0.0369837151,26.601951799102387,22.895988731077185,False
12.5,0.0369837151,0.0,0.0369837151,26.601951799102387,21.38243843422086,False
12.75,0.0369837151,0.0,0.0369837151,26.601951799102387,19.868888137364532,False
13.0,0.026739143400000002,0.010392363600000001,0.016346779800000003,11.758046673632865,17.744224083715046,False
13.25,0.026739143400000002,0.010392363600000001,0.016346779800000003,11.758046673632865,15.483787535203042,False
13.5,0.026739143400000002,0.010392363600000001,0.016346779800000003,11.758046673632865,13.223350986691042,False
13.75,0.026739143400000002,0.010392363600000001,0.016346779800000003,11.758046673632865,10.962914438179041,False
14.0,0.016494571700000002,0.0077942727,0.008700299000000002,6.258022862494383,8.971280238081167,False
14.25,0.016494571700000002,0.0077942727,0.008700299000000002,6.258022862494383,8.628968829702126,False
14.5,0.016494571700000002,0.0077942727,0.008700299000000002,6.258022862494383,8.286657421323087,False
14.75,0.016494571700000002,0.0077942727,0.008700299000000002,6.258022862494383,7.944346012944046,False
15.0,0.017259834959999998,0.0051961818000000005,0.012063653159999996,8.677243998221506,8.328805353644398,False
15.25,0.017259834959999998,0.0051961818000000005,0.012063653159999996,8.677243998221506,9.324378451137916,False
15.5,0.017259834959999998,0.0051961818000000005,0.012063653159999996,8.677243998221506,10.319951548631431,False
15.75,0.017259834959999998,0.0051961818000000005,0.012063653159999996,8.677243998221506,11.315524646124949,False
16.0,0.023755367819999998,0.0025980909000000003,0.02115727692,15.218180739936033,11.98910709950586,False
16.25,0.023755367819999998,0.0025980909000000003,0.02115727692,15.218180739936033,12.393887204472643,False
16.5,0.023755367819999998,0.0025980909000000003,0.02115727692,15.218180739936033,12.79866730943943,False
16.75,0.023755367819999998,0.0025980909000000003,0.02115727692,15.218180739936033,13.203447414406215,False
17.0,0.017128411179999997,0.0,0.017128411179999997,12.320264942922575,13.078595068275261,False
17.25,0.017128411179999997,0.0,0.017128411179999997,12.320264942922575,12.226971973064915,False
17.5,0.017128411179999997,0.0,0.017128411179999997,12.320264942922575,11.37534887785457,False
17.75,0.017128411179999997,0.0,0.017128411179999997,12.320264942922575,10.523725782644222,False
18.0,0.01050145454,0.0,0.01050145454,7.553572883042918,11.077428970548318,False
18.25,0.01050145454,0.0,0.01050145454,7.553572883042918,11.953122802565021,False
18.5,0.01050145454,0.0,0.01050145454,7.553572883042918,12.828816634581722,False
18.75,0.01050145454,0.0,0.01050145454,7.553572883042918,13.704510466598427,False
19.0,0.043874497900000003,0.0157890824,0.028085415500000002,20.201509431072896,13.786811190266166,False
19.25,0.043874497900000003,0.0157890824,0.028085415500000002,20.201509431072896,14.398744365031645,False
19.5,0.043874497900000003,0.0157890824,0.028085415500000002,20.201509431072896,15.010677539797122,False
19.75,0.043874497900000003,0.0157890824,0.028085415500000002,20.201509431072896,15.622610714562601,False
20.0,0.03,0.011841811800000001,0.018158188199999998,13.060971455932226,15.750804205775033,False
20.25,0.03,0.011841811800000001,0.018158188199999998,13.060971455932226,14.473671413873026,False
20.5,0.03,0.011841811800000001,0.018158188199999998,13.060971455932226,13.196538621971017,False
20.75,0.03,0.011841811800000001,0.018158188199999998,13.060971455932226,11.919405830069008,False
21.0,0.02,0.0078945412,0.0121054588,8.707314303954819,10.158533354613954,False
21.25,0.02,0.0078945412,0.0121054588,8.707314303954819,9.191053987507864,False
21.5,0.02,0.0078945412,0.0121054588,8.707314303954819,8.223574620401772,False
21.75,0.02,0.0078945412,0.0121054588,8.707314303954819,7.2560952532956815,False
22.0,0.01,0.0039472706,0.0060527294,4.353657151977409,5.804876202636546,False
22.25,0.01,0.0039472706,0.0060527294,4.353657151977409,4.837396835530455,False
